,site5
0,1.3687286
1,1.3687286
2,1.3687286
3,1.3687286
4,1.3687286
5,1.3687286
6,1.3687286
7,1.3687286
8,1.3687286
9,1.3687286
10,1.3687286
11,1.3687286
12,1.3687286
13,1.3687286
14,1.3687286
15,1.3687286
16,1.3687286
17,1.3687286
18,1.3687286
19,1.3687286
20,1.3687286
21,1.3687286
22,1.3687286
23,1.3687286
24,1.3687286
25,1.3687286
26,1.3687286
27,1.3687286
28,1.3687286
29,1.3687286
30,1.3687286
31,1.3687286
32,1.3687286
33,1.3687286
34,1.3687286
35,1.3687286
36,1.3687286
37,1.3687286
38,1.3687286
39,1.3687286
40,1.3687286
41,1.3687286
42,1.3687286
43,1.3687286
44,1.3687286
45,1.3687286
46,1.3687286
47,1.3687286
48,1.3687286
49,1.3687286
50,1.3687286
51,1.3687286
52,1.3687286
53,1.3687286
54,1.3687286
55,1.3687286
56,1.3687286
57,1.3687286
58,1.3687286
59,1.3687286
60,1.3687286
61,1.3687286
62,1.3687286
63,1.3687286
64,1.3687286
65,1.3687286
66,1.3687286
67,1.3687286
68,1.3687286
69,1.3687286
70,1.3687286
71,1.3687286
72,1.3687286
73,1.3687286
74,1.3687286
75,1.3687286
76,1.3687286
77,1.3687286
78,1.3687286
79,1.3687286
80,1.3687286
81,1.3687286
82,1.3687286
83,1.3687286
84,1.3687286
85,1.3687286
86,1.3687286
87,1.3687286
88,1.3687286
89,1.3687286
90,1.3687286
91,1.3687286
92,1.3687286
93,1.3687286
94,1.3687286
95,1.3687286
96,1.3687286
97,1.3687286
98,1.3687286
99,1.3687286
100,1.3687286
101,1.3687286
102,1.3687286
103,1.3687286
104,1.3687286
105,1.3687286
106,1.3687286
107,1.3687286
108,1.3687286
109,1.3687286
110,1.3687286
111,1.3687286
112,1.3687286
113,1.3687286
114,1.3687286
115,1.3687286
116,1.3687286
117,1.3687286
118,1.3687286
119,1.3687286
120,1.3687286
121,1.3687286
122,1.3687286
123,1.3687286
124,1.3687286
125,1.3687286
126,1.3687286
127,1.3687286
128,1.3687286
129,1.3687286
130,1.3687286
131,1.3687286
132,1.3687286
133,1.3687286
134,1.3687286
135,1.3687286
136,1.3687286
137,1.3687286
138,1.3687286
139,1.3687286
140,1.3687286
141,1.3687286
142,1.3687286
143,1.3687286
144,1.3687286
145,1.3687286
146,1.3687286
147,1.3687286
148,1.3687286
149,1.3687286
150,1.3687286
151,1.3687286
152,1.3687286
153,1.3687286
154,1.3687286
155,1.3687286
156,1.3687286
157,1.3687286
158,1.3687286
159,1.3687286
160,1.3687286
161,1.3687286
162,1.3687286
163,1.3687286
164,1.3687286
165,1.3687286
166,1.3687286
167,1.3687286
168,1.3687286
169,1.3687286
170,1.3687286
171,1.3687286
172,1.3687286
173,1.3687286
174,1.3687286
175,1.3687286
176,1.3687286
177,1.3687286
178,1.3687286
179,1.3687286
180,1.3687286
181,1.3687286
182,1.3687286
183,1.3687286
184,1.3687286
185,1.3687286
186,1.3687286
187,1.3687286
188,1.3687286
189,1.3687286
190,1.3687286
191,1.3687286
192,1.3687286
193,1.3687286
194,1.3687286
195,1.3687286
196,1.3687286
197,1.3687286
198,1.3687286
199,1.3687286
200,1.3687286
201,1.3687286
202,1.3687286
203,1.3687286
204,1.3687286
205,1.3687286
206,1.3687286
207,1.3687286
208,1.3687286
209,1.3687286
210,1.3687286
211,1.3687286
212,1.3687286
213,1.3687286
214,1.3687286
215,1.3687286
216,1.3687286
217,1.3687286
218,1.3687286
219,1.3687286
220,1.3687286
221,1.3687286
222,1.3687286
223,1.3687286
224,1.3687286
225,1.3687286
226,1.3687286
227,1.3687286
228,1.3687286
229,1.3687286
230,1.3687286
231,1.3687286
232,1.3687286
233,1.3687286
234,1.3687286
235,1.3687286
236,1.3687286
237,1.3687286
238,1.3687286
239,1.3687286
240,1.3687286
241,1.3687286
242,1.3687286
243,1.3687286
244,1.3687286
245,1.3687286
246,1.3687286
247,1.3687286
248,1.3687286
249,1.3687286
250,1.3687286
251,1.3687286
252,1.3687286
253,1.3687286
254,1.3687286
255,1.3687286
256,1.3687286
257,1.3687286
258,1.3687286
259,1.3687286
260,1.3687286
261,1.3687286
262,1.3687286
263,1.3687286
264,1.3687286
265,1.3687286
266,1.3687286
267,1.3687286
268,1.3687286
269,1.3687286
270,1.3687286
271,1.3687286
272,1.3687286
273,1.3687286
274,1.3687286
275,1.3687286
276,1.3687286
277,1.3687286
278,1.3687286
279,1.3687286
280,1.3687286
281,1.3687286
282,1.3687286
283,1.3687286
284,1.3687286
285,1.3687286
286,1.3687286
287,1.3687286
288,1.3687286
289,1.3687286
290,1.3687286
291,1.3687286
292,1.3687286
293,1.3687286
294,1.3687286
295,1.3687286
296,1.3687286
297,1.3687286
298,1.3687286
299,1.3687286
300,1.3687286
301,1.3687286
302,1.3687286
303,1.3687286
304,1.3687286
305,1.3687286
306,1.3687286
307,1.3687286
308,1.3687286
309,1.3687286
310,1.3687286
311,1.3687286
312,1.3687286
313,1.3687286
314,1.3687286
315,1.3687286
316,1.3687286
317,1.3687286
318,1.3687286
319,1.3687286
320,1.3687286
321,1.3687286
322,1.3687286
323,1.3687286
324,1.3687286
325,1.3687286
326,1.3687286
327,1.3687286
328,1.3687286
329,1.3687286
330,1.3687286
331,1.3687286
332,1.3687286
333,1.3687286
334,1.3687286
335,1.3687286
336,1.3687286
337,1.3687286
338,1.3687286
339,1.3687286
340,1.3687286
341,1.3687286
342,1.3687286
343,1.3687286
344,1.3687286
345,1.3687286
346,1.3687286
347,1.3687286
348,1.3687286
349,1.3687286
350,1.3687286
351,1.3687286
352,1.3687286
353,1.3687286
354,1.3687286
355,1.3687286
356,1.3687286
357,1.3687286
358,1.3687286
359,1.3687286
360,1.3687286
361,1.3687286
362,1.3687286
363,1.3687286
364,1.3687286
365,1.3687286
366,1.3687286
367,1.3687286
368,1.3687286
369,1.3687286
370,1.3687286
371,1.3687286
372,1.3687286
373,1.3687286
374,1.3687286
375,1.3687286
376,1.3687286
377,1.3687286
378,1.3687286
379,1.3687286
380,1.3687286
381,1.3687286
382,1.3687286
383,1.3687286
384,1.3687286
385,1.3687286
386,1.3687286
387,1.3687286
388,1.3687286
389,1.3687286
390,1.3687286
391,1.3687286
392,1.3687286
393,1.3687286
394,1.3687286
395,1.3687286
396,1.3687286
397,1.3687286
398,1.3687286
399,1.3687286
400,1.3687286
401,1.3687286
402,1.3687286
403,1.3687286
404,1.3687286
405,1.3687286
406,1.3687286
407,1.3687286
408,1.3687286
409,1.3687286
410,1.3687286
411,1.3687286
412,1.3687286
413,1.3687286
414,1.3687286
415,1.3687286
416,1.3687286
417,1.3687286
418,1.3687286
419,1.3687286
420,1.3687286
421,1.3687286
422,1.3687286
423,1.3687286
424,1.3687286
425,1.3687286
426,1.3687286
427,1.3687286
428,1.3687286
429,1.3687286
430,1.3687286
431,1.3687286
432,1.3687286
433,1.3687286
434,1.3687286
435,1.3687286
