,site3
0,3.836399
1,3.836399
2,3.836399
3,3.836399
4,3.836399
5,3.836399
6,3.836399
7,3.836399
8,3.836399
9,3.836399
10,3.836399
11,3.836399
12,3.836399
13,3.836399
14,3.836399
15,3.836399
16,3.836399
17,3.836399
18,3.836399
19,3.836399
20,3.836399
21,3.836399
22,3.836399
23,3.836399
24,3.836399
25,3.836399
26,3.836399
27,3.836399
28,3.836399
29,3.836399
30,3.836399
31,3.836399
32,3.836399
33,3.836399
34,3.836399
35,3.836399
36,3.836399
37,3.836399
38,3.836399
39,3.836399
40,3.836399
41,3.836399
42,3.836399
43,3.836399
44,3.836399
45,3.836399
46,3.836399
47,3.836399
48,3.836399
49,3.836399
50,3.836399
51,3.836399
52,3.836399
53,3.836399
54,3.836399
55,3.836399
56,3.836399
57,3.836399
58,3.836399
59,3.836399
60,3.836399
61,3.836399
62,3.836399
63,3.836399
64,3.836399
65,3.836399
66,3.836399
67,3.836399
68,3.836399
69,3.836399
70,3.836399
71,3.836399
72,3.836399
73,3.836399
74,3.836399
75,3.836399
76,3.836399
77,3.836399
78,3.836399
79,3.836399
80,3.836399
81,3.836399
82,3.836399
83,3.836399
84,3.836399
85,3.836399
86,3.836399
87,3.836399
88,3.836399
89,3.836399
90,3.836399
91,3.836399
92,3.836399
93,3.836399
94,3.836399
95,3.836399
96,3.836399
97,3.836399
98,3.836399
99,3.836399
100,3.836399
101,3.836399
102,3.836399
103,3.836399
104,3.836399
105,3.836399
106,3.836399
107,3.836399
108,3.836399
109,3.836399
110,3.836399
111,3.836399
112,3.836399
113,3.836399
114,3.836399
115,3.836399
116,3.836399
117,3.836399
118,3.836399
119,3.836399
120,3.836399
121,3.836399
122,3.836399
123,3.836399
124,3.836399
125,3.836399
126,3.836399
127,3.836399
128,3.836399
129,3.836399
130,3.836399
131,3.836399
132,3.836399
133,3.836399
134,3.836399
135,3.836399
136,3.836399
137,3.836399
138,3.836399
139,3.836399
140,3.836399
141,3.836399
142,3.836399
143,3.836399
144,3.836399
145,3.836399
146,3.836399
147,3.836399
148,3.836399
149,3.836399
150,3.836399
151,3.836399
152,3.836399
153,3.836399
154,3.836399
155,3.836399
156,3.836399
157,3.836399
158,3.836399
159,3.836399
160,3.836399
161,3.836399
162,3.836399
163,3.836399
164,3.836399
165,3.836399
166,3.836399
167,3.836399
168,3.836399
169,3.836399
170,3.836399
171,3.836399
172,3.836399
173,3.836399
174,3.836399
175,3.836399
176,3.836399
177,3.836399
178,3.836399
179,3.836399
180,3.836399
181,3.836399
182,3.836399
183,3.836399
184,3.836399
185,3.836399
186,3.836399
187,3.836399
188,3.836399
189,3.836399
190,3.836399
191,3.836399
192,3.836399
193,3.836399
194,3.836399
195,3.836399
196,3.836399
197,3.836399
198,3.836399
199,3.836399
200,3.836399
201,3.836399
202,3.836399
203,3.836399
204,3.836399
205,3.836399
206,3.836399
207,3.836399
208,3.836399
209,3.836399
210,3.836399
211,3.836399
212,3.836399
213,3.836399
214,3.836399
215,3.836399
216,3.836399
217,3.836399
218,3.836399
219,3.836399
220,3.836399
221,3.836399
222,3.836399
223,3.836399
224,3.836399
225,3.836399
226,3.836399
227,3.836399
228,3.836399
229,3.836399
230,3.836399
231,3.836399
232,3.836399
233,3.836399
234,3.836399
235,3.836399
236,3.836399
237,3.836399
238,3.836399
239,3.836399
240,3.836399
241,3.836399
242,3.836399
243,3.836399
244,3.836399
245,3.836399
246,3.836399
247,3.836399
248,3.836399
249,3.836399
250,3.836399
251,3.836399
252,3.836399
253,3.836399
254,3.836399
255,3.836399
256,3.836399
257,3.836399
258,3.836399
259,3.836399
260,3.836399
261,3.836399
262,3.836399
263,3.836399
264,3.836399
265,3.836399
266,3.836399
267,3.836399
268,3.836399
269,3.836399
270,3.836399
271,3.836399
272,3.836399
273,3.836399
274,3.836399
275,3.836399
276,3.836399
277,3.836399
278,3.836399
279,3.836399
280,3.836399
